ID,SCL_Initial,Age,Sex,State,SCL_Mean,Growth,Year,,,,
269,92.5,51.75,male,NC,92.7,0.4,2007,,,,
269,92.9,52.75,male,NC,93,0.2,2008,,,,
270,92.5,35.75,male,NC,92.5,0,1980,,,,
270,92.5,36.75,male,NC,92.6,0.2,1981,,,,
270,92.7,37.75,male,NC,92.8,0.2,1982,,,,
270,92.9,38.75,male,NC,92.9,0.1,1983,,,,
270,92.9,39.75,male,NC,93,0.1,1984,,,,
270,93,40.75,male,NC,93,0,1985,,,,
270,93,41.75,male,NC,93.1,0.1,1986,,,,
270,93.1,42.75,male,NC,93.3,0.3,1987,,,,
270,93.5,43.75,male,NC,93.5,0.2,1988,,,,
270,93.6,44.75,male,NC,93.7,0.1,1989,,,,
270,93.7,45.75,male,NC,93.8,0.1,1990,,,,
270,93.9,46.75,male,NC,93.9,0.2,1991,,,,
270,94,47.75,male,NC,94.1,0.1,1992,,,,
270,94.1,48.75,male,NC,94.2,0,1993,,,,
270,94.2,49.75,male,NC,94.2,0.1,1994,,,,
270,94.3,50.75,male,NC,94.3,0.1,1995,,,,
270,94.3,51.75,male,NC,94.4,0.1,1996,,,,
270,94.5,52.75,male,NC,94.5,0.2,1997,,,,
270,94.6,53.75,male,NC,94.7,0.2,1998,,,,
270,94.8,54.75,male,NC,94.8,0.1,1999,,,,
271,94.6,44.75,female,VA,94.8,0.5,1977,,,,
271,95.1,45.75,female,VA,95.4,0.7,1978,,,,
271,95.8,46.75,female,VA,95.8,0,1979,,,,
271,95.8,47.75,female,VA,95.9,0.1,1980,,,,
271,95.9,48.75,female,VA,95.9,0,1981,,,,
271,95.9,49.75,female,VA,96.1,0.3,1982,,,,
271,96.3,50.75,female,VA,96.3,0,1983,,,,
271,96.3,51.75,female,VA,96.4,0.3,1984,,,,
271,96.5,52.75,female,VA,96.5,0,1985,,,,
271,96.5,53.75,female,VA,96.6,0.1,1986,,,,
271,96.7,54.75,female,VA,96.7,0.1,1987,,,,
271,96.7,55.75,female,VA,96.8,0.2,1988,,,,
271,96.9,56.75,female,VA,97,0.1,1989,,,,
271,97,57.75,female,VA,97,0,1990,,,,
271,97,58.75,female,VA,97.1,0.2,1991,,,,
271,97.2,59.75,female,VA,97.2,0.1,1992,,,,
271,97.3,60.75,female,VA,97.3,0,1993,,,,
271,97.3,61.75,female,VA,97.3,0,1994,,,,
271,97.3,62.75,female,VA,97.4,0.2,1995,,,,
271,97.5,63.75,female,VA,97.5,0.1,1996,,,,
271,97.6,64.75,female,VA,97.6,0,1997,,,,
271,97.6,65.75,female,VA,97.6,0.1,1998,,,,
271,97.7,66.75,female,VA,97.8,0.2,1999,,,,
271,97.8,67.75,female,VA,97.9,0.2,2000,,,,
271,98,68.75,female,VA,98.1,0.2,2001,,,,
271,98.2,69.75,female,VA,98.3,0.2,2002,,,,
271,98.4,70.75,female,VA,98.4,0.1,2003,,,,
271,98.5,71.75,female,VA, , ,2004,,,,
272,96.8,45.75,female,VA,97,0.4,1985,,,,
272,97.2,46.75,female,VA,97.3,0.2,1986,,,,
272,97.4,47.75,female,VA,97.4,0,1987,,,,
272,97.4,48.75,female,VA,97.4,0,1988,,,,
272,97.4,49.75,female,VA,97.4,0.1,1989,,,,
272,97.4,50.75,female,VA,97.4,0,1990,,,,
272,97.4,51.75,female,VA,97.5,0.2,1991,,,,
272,97.6,52.75,female,VA,97.6,0,1992,,,,
272,97.6,53.75,female,VA,97.7,0.2,1993,,,,
272,97.8,54.75,female,VA,97.8,0.1,1994,,,,
272,97.8,55.75,female,VA,97.9,0.1,1995,,,,
272,97.9,56.75,female,VA,98.1,0.2,1996,,,,
272,98.2,57.75,female,VA,98.2,0,1997,,,,
272,98.2,58.75,female,VA,98.2,0,1998,,,,
272,98.2,59.75,female,VA,98.3,0.2,1999,,,,
272,98.4,60.75,female,VA,98.5,0.1,2000,,,,
272,98.5,61.75,female,VA,98.6,0.2,2001,,,,
272,98.7,62.75,female,VA,98.8,0.3,2002,,,,
272,98.9,63.75,female,VA,98.9,0,2003,,,,
272,98.9,64.75,female,VA,98.9,0,2004,,,,
272,98.9,65.75,female,VA,99,0,2005,,,,
272,99,66.75,female,VA, , ,2006,,,,
273,90.6,45.75,female,VA,90.7,0.2,2003,,,,
273,90.8,46.75,female,VA,91,0.4,2004,,,,
273,91.2,47.75,female,VA,91.4,0.5,2005,,,,
273,91.7,48.75,female,VA,91.7,0.1,2006,,,,
273,91.8,49.75,female,VA,91.9,0.2,2007,,,,
273,92,50.75,female,VA,92,0,2008,,,,
273,92,51.75,female,VA,92.1,0.1,2009,,,,
273,92.1,52.75,female,VA, , ,2010,,,,
274,90.6,36.75,male,VA,90.7,0.3,1979,,,,
274,90.9,37.75,male,VA,90.9,0.1,1980,,,,
274,90.9,38.75,male,VA,91,0.1,1981,,,,
274,91.1,39.75,male,VA,91.1,0,1982,,,,
274,91.1,40.75,male,VA,91.1,0,1983,,,,
274,91.1,41.75,male,VA,91.1,0.1,1984,,,,
274,91.2,42.75,male,VA,91.3,0.1,1985,,,,
274,91.3,43.75,male,VA,91.3,0,1986,,,,
274,91.3,44.75,male,VA,91.4,0.1,1987,,,,
274,91.4,45.75,male,VA,91.4,0.1,1988,,,,
274,91.5,46.75,male,VA,91.5,0.2,1989,,,,
274,91.6,47.75,male,VA,91.6,0,1990,,,,
274,91.6,48.75,male,VA,91.6,0,1991,,,,
274,91.6,49.75,male,VA,91.7,0.1,1992,,,,
274,91.8,50.75,male,VA,91.8,0,1993,,,,
274,91.8,51.75,male,VA,91.8,0.1,1994,,,,
274,91.8,52.75,male,VA,91.8,0,1995,,,,
274,91.8,53.75,male,VA,91.9,0.1,1996,,,,
274,91.9,54.75,male,VA,92,0.1,1997,,,,
274,92.1,55.75,male,VA,92.1,0,1998,,,,
274,92.1,56.75,male,VA,92.1,0,1999,,,,
274,92.1,57.75,male,VA,92.1,0,2000,,,,
274,92.1,58.75,male,VA,92.1,0.1,2001,,,,
274,92.2,59.75,male,VA,92.2,0,2002,,,,
275,94.4,45.75,female,NC,95.2,1.6,1992,,,,
275,96,46.75,female,NC,96.8,1.6,1993,,,,
275,97.6,47.75,female,NC,97.7,0.2,1994,,,,
275,97.8,48.75,female,NC,97.9,0.2,1995,,,,
275,98,49.75,female,NC,98.6,1.1,1996,,,,
275,99.1,50.75,female,NC,99.2,0.2,1997,,,,
275,99.3,51.75,female,NC,99.3,0,1998,,,,
275,99.3,52.75,female,NC,99.5,0.3,1999,,,,
275,99.6,53.75,female,NC,99.7,0,2000,,,,
275,99.7,54.75,female,NC,99.7,0,2001,,,,
275,99.7,55.75,female,NC,99.8,0.2,2002,,,,
275,99.9,56.75,female,NC,99.9,0,2003,,,,
275,99.9,57.75,female,NC,99.9,0.1,2004,,,,
275,100,58.75,female,NC,100.1,0.1,2005,,,,
275,100.1,59.75,female,NC,100.1,0.1,2006,,,,
275,100.2,60.75,female,NC, , ,2007,,,,
276,95.5,37.75,male,SC,95.6,0.2,2001,,,,
276,95.7,38.75,male,SC,95.8,0.1,2002,,,,
276,95.8,39.75,male,SC,96.7,0.2,2005,,,,
276,96.6,41.75,male,SC,96.7,0,2006,,,,
276,96.7,42.75,male,SC,96.7,0,2007,,,,
276,96.7,43.75,male,SC,96.8,0.1,2008,,,,
276,96.7,44.75,male,SC,96.8,0,2009,,,,
276,96.8,45.75,male,SC,96.8,0,2010,,,,
276,96.8,46.75,male,SC, , ,2011,,,,
277,90.4,47.75,female,VA,90.8,0.7,1984,,,,
277,91.1,48.75,female,VA,91.6,0.9,1985,,,,
277,92,49.75,female,VA,92,0,1986,,,,
277,92,50.75,female,VA,92.1,0.1,1987,,,,
277,92.2,51.75,female,VA,92.3,0.3,1988,,,,
277,92.5,52.75,female,VA,92.5,0,1989,,,,
277,92.5,53.75,female,VA,92.5,0.1,1990,,,,
277,92.6,54.75,female,VA,92.7,0.2,1991,,,,
277,92.8,55.75,female,VA,92.9,0.1,1992,,,,
277,92.9,56.75,female,VA,93,0.3,1993,,,,
277,93.2,57.75,female,VA,93.2,0,1994,,,,
277,93.2,58.75,female,VA,93.2,0,1995,,,,
277,93.2,59.75,female,VA,93.2,0,1996,,,,
277,93.2,60.75,female,VA,93.2,0,1997,,,,
277,93.2,61.75,female,VA,93.2,0.1,1998,,,,
277,93.3,62.75,female,VA,93.4,0.3,1999,,,,
277,93.5,63.75,female,VA,93.5,0,2000,,,,
277,93.5,64.75,female,VA,93.6,0.1,2001,,,,
277,93.7,65.75,female,VA,93.7,0,2002,,,,
277,93.7,66.75,female,VA,93.8,0.2,2003,,,,
277,93.9,67.75,female,VA,93.9,0,2004,,,,
278,87.7,36.75,male,VA, , ,1998,,,,
278,87.7,38.75,male,VA, , ,2000,,,,
278,87.8,40.75,male,FL(FA),87.8,0.1,2002,,,,
278,87.9,41.75,male,FL(FA),87.9,0.1,2003,,,,
278,88,42.75,male,FL(FA),88,0,2004,,,,
278,88,43.75,male,FL(FA),88,0,2005,,,,
278,88,44.75,male,FL(FA),88,0,2006,,,,
279,96.3,48.75,male,VA,96.5,0.4,1985,,,,
279,96.7,49.75,female,VA, , ,1986,,,,
279,97.8,51.75,female,VA,97.9,0.1,1988,,,,
279,97.9,52.75,female,VA,98.2,0.6,1989,,,,
279,98.5,53.75,female,VA,98.5,0,1990,,,,
279,98.5,54.75,female,VA,98.6,0.3,1991,,,,
279,98.8,55.75,female,VA,98.8,0,1992,,,,
279,98.8,56.75,female,VA,99,0.4,1993,,,,
279,99.2,57.75,female,VA,99.2,0.2,1994,,,,
279,99.3,58.75,female,VA,99.3,0,1995,,,,
279,99.3,59.75,female,VA,99.4,0.2,1996,,,,
279,99.5,60.75,female,VA,99.5,0,1997,,,,
279,99.5,61.75,female,VA,99.6,0.2,1998,,,,
279,99.7,62.75,female,VA,99.7,0,1999,,,,
279,99.7,63.75,female,VA,99.8,0.1,2000,,,,
279,99.8,64.75,female,VA,99.8,0,2001,,,,
279,99.8,65.75,female,VA,99.9,0.2,2002,,,,
279,100,66.75,female,VA,100.1,0.2,2003,,,,
279,100.2,67.75,female,VA,100.2,0,2004,,,,
279,100.2,68.75,female,VA,100.2,0,2005,,,,
279,100.2,69.75,female,VA,100.2,0,2006,,,,
279,100.2,70.75,female,VA,100.2,0,2007,,,,
279,100.2,71.75,female,VA,100.3,0.2,2008,,,,
279,100.4,72.75,female,VA,100.4,0,2009,,,,
279,100.4,73.75,female,VA,100.5,0.2,2010,,,,
280,101,38.75,male,NC,101.5,0.9,1997,,,,
280,101.9,39.75,male,NC,102.4,1.1,1998,,,,
280,103,40.75,male,NC,103.5,1,1999,,,,
280,104,41.75,male,NC,104.1,0.2,2000,,,,
280,104.2,42.75,male,NC,104.3,0.2,2001,,,,
280,104.4,43.75,male,NC,104.5,0.2,2002,,,,
280,104.6,44.75,male,NC,104.7,0.1,2003,,,,
280,104.7,45.75,male,NC,104.8,0.2,2004,,,,
280,104.9,46.75,male,NC,105,0.1,2005,,,,
280,105,47.75,male,NC,105.2,0.3,2006,,,,
280,105.3,48.75,male,NC, , ,2007,,,,
281,93.8,40.75,female,VA,94.4,1.1,1992,,,,
281,94.9,50.75,female,VA,94.9,0,1993,,,,
281,94.9,51.75,female,VA,94.9,0,1994,,,,
281,94.9,52.75,female,VA,95,0.2,1995,,,,
281,95.1,53.75,female,VA,95.5,0.9,1996,,,,
281,96,54.75,female,VA,96,0,1997,,,,
281,96,55.75,female,VA,96,0,1998,,,,
281,96,56.75,female,VA,96.1,0.2,1999,,,,
281,96.2,57.75,female,VA,96.5,0.8,2000,,,,
281,96.9,58.75,female,VA,96.9,0,2001,,,,
281,96.9,59.75,female,VA,97.1,0.2,2002,,,,
281,97.2,60.75,female,VA,97.3,0.2,2003,,,,
281,97.4,61.75,female,VA,97.4,0.1,2004,,,,
281,97.4,62.75,female,VA,97.5,0.1,2005,,,,
281,97.5,63.75,female,VA,97.6,0.2,2006,,,,
282,93.4,50.75,female,VA,93.4,0,1988,,,,
282,93.4,51.75,female,VA,93.4,0,1989,,,,
282,93.4,52.75,female,VA,93.4,0,1990,,,,
282,93.4,53.75,female,VA,93.4,0,1991,,,,
282,93.4,54.75,female,VA,93.4,0,1992,,,,
282,93.5,55.75,female,VA,93.5,0,1993,,,,
282,93.5,56.75,female,VA,93.6,0.1,1994,,,,
282,93.6,57.75,female,VA, , ,1995,,,,
282,95.2,59.75,female,VA,95.2,0,1997,,,,
282,95.2,60.75,female,VA,95.3,0.1,1998,,,,
282,95.3,61.75,female,VA,95.3,0,1999,,,,
282,95.3,62.75,female,VA,95.4,0.1,2000,,,,
282,95.5,63.75,female,VA,95.5,0.1,2001,,,,
282,95.5,64.75,female,VA,95.7,0.3,2002,,,,
282,95.9,65.75,female,VA, , ,2003,,,,
283,101.2,39.75,male,VA,101.6,0.9,1991,,,,
283,102.1,40.75,male,VA, , ,1992,,,,
283,103.5,42.75,male,VA,103.7,0.3,1994,,,,
283,103.8,43.75,male,VA,104.7,1.8,1995,,,,
283,105.6,44.75,male,VA,105.6,0.1,1996,,,,
283,105.7,45.75,male,VA,106.2,1,1997,,,,
283,106.7,46.75,male,VA,107.2,0.9,1998,,,,
283,107.6,47.75,male,VA,107.7,0.1,1999,,,,
283,107.7,48.75,male,VA,107.7,0,2000,,,,
283,107.7,49.75,male,VA,107.8,0.1,2001,,,,
283,107.8,50.75,male,VA,107.9,0.2,2002,,,,
284,94.9,50.75,female,VA,95,0.1,1988,,,,
284,95,51.75,female,VA,95.1,0.1,1989,,,,
284,95.1,52.75,female,VA,95.1,0,1990,,,,
284,95.1,53.75,female,VA,95.1,0,1991,,,,
284,95.1,54.75,female,VA,95.1,0,1992,,,,
284,95.1,55.75,female,VA,95.2,0,1993,,,,
284,95.2,56.75,female,VA,95.2,0.1,1994,,,,
284,95.2,57.75,female,VA,95.3,0.2,1995,,,,
284,95.4,58.75,female,VA,95.4,0.1,1996,,,,
284,95.5,59.75,female,VA,95.5,0,1997,,,,
284,95.5,60.75,female,VA,95.5,0,1998,,,,
284,95.5,61.75,female,VA,95.5,0,1999,,,,
284,95.5,62.75,female,VA,95.5,0.1,2000,,,,
284,95.6,63.75,female,VA,95.6,0,2001,,,,
284,95.6,64.75,female,VA,95.6,0,2002,,,,
284,95.6,65.75,female,VA,95.6,0,2003,,,,
284,95.6,66.75,female,VA,95.6,0,2004,,,,
284,95.6,67.75,female,VA,95.6,0,2005,,,,
285,95,40.75,male,NC,95.3,0.7,1988,,,,
285,95.7,41.75,male,NC,96,0.7,1989,,,,
285,96.3,42.75,male,NC, , ,1990,,,,
285,98.1,45.75,male,NC,98.5,0.8,1993,,,,
285,98.9,46.75,male,NC,99.1,0.5,1994,,,,
285,99.4,47.75,male,NC,99.7,0.7,1995,,,,
285,100,48.75,male,NC,100.1,0.2,1996,,,,
285,100.2,49.75,male,NC,100.3,0,1997,,,,
285,100.3,50.75,male,NC,100.3,0.1,1998,,,,
285,100.4,51.75,male,NC,100.4,0,1999,,,,
285,100.4,52.75,male,NC,100.4,0,2000,,,,
285,100.4,53.75,male,NC,100.4,0,2001,,,,
285,100.4,54.75,male,NC,100.4,0,2002,,,,
285,100.4,55.75,male,NC,100.4,0,2003,,,,
286,95.5,52.75,female,MD,95.7,0.5,1986,,,,
286,96,53.75,female,MD,96,0.1,1987,,,,
286,96.1,54.75,female,MD,96.2,0.1,1988,,,,
286,96.2,55.75,female,MD,96.3,0.1,1989,,,,
286,96.4,56.75,female,MD,96.4,0,1990,,,,
286,96.4,57.75,female,MD,96.4,0,1991,,,,
286,96.4,58.75,female,MD,96.4,0,1992,,,,
286,96.4,59.75,female,MD,96.6,0.3,1993,,,,
286,96.7,60.75,female,MD,96.7,0,1994,,,,
286,96.7,61.75,female,MD,96.7,0,1995,,,,
286,96.7,62.75,female,MD,96.8,0.1,1996,,,,
286,96.8,63.75,female,MD,96.9,0.2,1997,,,,
286,97,64.75,female,MD,97,0,1998,,,,
286,97,65.75,female,MD,97,0,1999,,,,
286,97,66.75,female,MD,97,0.1,2000,,,,
286,97.1,67.75,female,MD,97.1,0,2001,,,,
286,97.1,68.75,female,MD,97.1,0.1,2002,,,,
286,97.2,69.75,female,MD,97.2,0,2003,,,,
286,97.2,70.75,female,MD,97.3,0.2,2004,,,,
286,97.4,71.75,female,MD,97.4,0,2005,,,,
286,97.4,72.75,female,MD,97.4,0.1,2006,,,,
286,97.5,73.75,female,MD,97.5,0,2007,,,,
286,97.5,74.75,female,MD,97.5,0,2008,,,,
286,97.5,75.75,female,MD, , ,2009,,,,
287,93,43.75,male,FL(FA),93,0,1979,,,,
287,93,44.75,male,FL(FA),93,0,1980,,,,
287,93,45.75,male,FL(FA),93,0,1981,,,,
287,93,46.75,male,FL(FA),93,0,1982,,,,
287,93,47.75,male,FL(FA),93,0,1983,,,,
287,93,48.75,male,FL(FA),93.1,0,1984,,,,
287,93.1,49.75,male,FL(FA),93.1,0,1985,,,,
287,93.1,50.75,male,FL(FA),93.1,0.1,1986,,,,
287,93.2,51.75,male,FL(FA),93.2,0,1987,,,,
287,93.2,52.75,male,FL(FA),93.2,0,1988,,,,
287,93.2,53.75,male,FL(FA),93.2,0,1989,,,,
287,93.2,54.75,male,FL(FA),93.2,0.1,1990,,,,
287,93.3,55.75,male,FL(FA),93.3,0,1991,,,,
287,93.3,56.75,male,FL(FA),93.3,0,1992,,,,
287,93.3,57.75,male,FL(FA),93.3,0.1,1993,,,,
287,93.4,58.75,male,FL(FA),93.4,0.1,1994,,,,
287,93.4,59.75,male,FL(FA),93.4,0,1995,,,,
287,93.4,60.75,male,FL(FA),93.4,0,1996,,,,
287,93.4,61.75,male,FL(FA),93.4,0,1997,,,,
287,93.4,62.75,male,FL(FA),93.4,0,1998,,,,
288,96.4,44.75,male,NC,96.8,0.8,1990,,,,
288,97.2,45.75,male,NC,97.5,0.5,1991,,,,
288,97.7,46.75,male,NC,97.9,0.4,1992,,,,
288,98.2,47.75,male,NC,98.2,0.1,1993,,,,
288,98.3,48.75,male,NC,98.4,0.2,1994,,,,
288,98.5,49.75,male,NC,98.7,0.3,1995,,,,
288,98.8,50.75,male,NC,98.9,0.2,1996,,,,
288,99,51.75,male,NC,99.1,0.2,1997,,,,
288,99.2,52.75,male,NC,99.2,0,1998,,,,
288,99.3,53.75,male,NC,99.4,0.3,1999,,,,
288,99.6,54.75,male,NC,99.6,0.1,2000,,,,
288,99.7,55.75,male,NC,99.8,0.1,2001,,,,
288,99.8,56.75,male,NC,99.8,0,2002,,,,
288,99.8,57.75,male,NC,99.8,0.1,2003,,,,
288,99.9,58.75,male,NC,99.9,0.1,2004,,,,
288,99.9,59.75,male,NC,100,0.1,2005,,,,
288,100.1,60.75,male,NC,100.1,0.1,2006,,,,
288,100.2,61.75,male,NC, , ,2007,,,,
289,96.6,47.75,male,VA,97.4,1.5,1987,,,,
289,98.2,48.75,male,VA,98.7,1.1,1988,,,,
289,99.3,49.75,male,VA,99.8,1,1989,,,,
289,100.3,50.75,male,VA,100.9,1.2,1990,,,,
289,101.4,51.75,male,VA,101.4,0,1991,,,,
289,101.4,52.75,male,VA,101.5,0.1,1992,,,,
289,101.5,53.75,male,VA,101.9,0.8,1993,,,,
289,102.3,54.75,male,VA,102.8,1,1994,,,,
289,103.3,55.75,male,VA,104,1.5,1995,,,,
289,104.8,56.75,male,VA,105.2,0.8,1996,,,,
289,105.6,57.75,male,VA,105.7,0.2,1997,,,,
289,105.7,58.75,male,VA,105.9,0.3,1998,,,,
289,106,59.75,male,VA,106,0.1,1999,,,,
289,106.1,60.75,male,VA,106.1,0,2000,,,,
289,106.1,61.75,male,VA,106.3,0.5,2001,,,,
289,106.6,62.75,male,VA,106.6,0.1,2002,,,,
289,106.7,63.75,male,VA,106.7,0.1,2003,,,,
289,106.8,64.75,male,VA,106.8,0.1,2004,,,,
289,106.9,65.75,male,VA,106.9,0.1,2005,,,,
290,98.4,48.75,male,VA,98.5,0.1,1997,,,,
290,98.6,49.75,male,VA,98.7,0.2,1998,,,,
290,98.8,50.75,male,VA,98.9,0.3,1999,,,,
290,99.1,51.75,male,VA,99.2,0.2,2000,,,,
290,99.3,52.75,male,VA,99.5,0.3,2001,,,,
290,99.6,53.75,male,VA,99.7,0.2,2002,,,,
290,99.8,54.75,male,VA,99.9,0.2,2003,,,,
290,100,55.75,male,NC,., ,2004,,,,
291,100.1,54.75,female,VA,100.1,0,1981,,,,
291,100.1,55.75,female,VA,100.2,0.2,1982,,,,
291,100.3,56.75,female,VA,100.3,0.1,1983,,,,
291,100.3,57.75,female,VA,100.4,0.2,1984,,,,
291,100.5,58.75,female,VA,100.6,0.2,1985,,,,
291,100.7,59.75,female,VA,100.7,0,1986,,,,
291,100.7,60.75,female,VA,100.8,0.2,1987,,,,
291,100.9,61.75,female,VA,101,0.1,1988,,,,
291,101,62.75,female,VA,101.1,0.1,1989,,,,
291,101.2,63.75,female,VA,101.2,0.1,1990,,,,
291,101.3,64.75,female,VA,101.4,0.2,1991,,,,
291,101.5,65.75,female,VA,101.5,0.1,1992,,,,
291,101.6,66.75,female,VA,101.6,0.1,1993,,,,
291,101.7,67.75,female,VA,101.7,0.1,1994,,,,
291,101.7,68.75,female,VA,101.9,0.2,1995,,,,
291,102,69.75,female,VA,102,0.1,1996,,,,
291,102.1,70.75,female,VA,102.1,0,1997,,,,
291,102.1,71.75,female,VA,102.2,0.1,1998,,,,
291,102.2,72.75,female,VA,102.2,0,1999,,,,
291,102.2,73.75,female,VA,102.3,0.1,2000,,,,
291,102.3,74.75,female,VA,102.3,0.1,2001,,,,
291,102.4,75.75,female,VA,102.4,0,2002,,,,
292,103.8,48.75,male,VA,103.9,0.1,1986,,,,
292,104,49.75,male,VA,104.2,0.5,1987,,,,
292,104.5,50.75,male,VA,104.9,0.9,1988,,,,
292,105.4,51.75,male,VA,105.4,0.1,1989,,,,
292,105.4,52.75,male,VA,105.5,0.1,1990,,,,
292,105.5,53.75,male,VA,105.5,0,1991,,,,
292,105.5,54.75,male,VA,105.6,0,1992,,,,
292,105.6,55.75,male,VA,105.6,0.1,1993,,,,
292,105.7,56.75,male,VA,105.7,0,1994,,,,
292,105.7,57.75,male,VA,105.7,0,1995,,,,
292,105.7,58.75,male,VA,105.8,0.2,1996,,,,
292,105.9,59.75,male,VA,105.9,0.1,1997,,,,
292,105.9,60.75,male,VA,106,0,1998,,,,
292,106,61.75,male,VA,106,0.1,1999,,,,
292,106.1,62.75,male,VA,106.1,0,2000,,,,
292,106.1,63.75,male,VA,106.1,0,2001,,,,
292,106.1,64.75,male,VA,106.1,0,2002,,,,
292,106.1,65.75,male,VA,106.1,0.1,2003,,,,
292,106.2,66.75,male,VA,106.2,0,2004,,,,
292,106.2,67.75,male,VA,106.2,0.1,2005,,,,
293,104.2,48.75,male,NC,104.3,0.1,1991,,,,
293,104.4,49.75,male,NC,104.4,0,1992,,,,
293,104.4,50.75,male,NC, , ,1993,,,,
293,105.2,52.75,male,NC,105.2,0,1995,,,,
293,105.2,53.75,male,NC,105.3,0.1,1996,,,,
293,105.4,54.75,male,NC,105.5,0.2,1997,,,,
293,105.6,55.75,male,NC,105.7,0.2,1998,,,,
293,105.7,56.75,male,NC,105.8,0.1,1999,,,,
293,105.8,57.75,male,NC,105.8,0,2000,,,,
293,105.8,58.75,male,NC,105.8,0,2001,,,,
293,105.8,59.75,male,NC,105.9,0.1,2002,,,,
293,105.9,60.75,male,NC,105.9,0,2003,,,,
293,105.9,61.75,male,NC,105.9,0,2004,,,,
294,102.1,48.75,male,VA,102.1,0.1,1984,,,,
294,102.2,49.75,male,VA,102.4,0.4,1985,,,,
294,102.6,50.75,male,VA,102.8,0.3,1986,,,,
294,102.9,51.75,male,VA,103.1,0.3,1987,,,,
294,103.2,52.75,male,VA,103.2,0,1988,,,,
294,103.2,53.75,male,VA,103.3,0.2,1989,,,,
294,103.4,54.75,male,VA,103.4,0.1,1990,,,,
294,103.5,55.75,male,VA,103.5,0.1,1991,,,,
294,103.6,56.75,male,VA,103.7,0.2,1992,,,,
294,103.8,57.75,male,VA,103.9,0.3,1993,,,,
294,104,58.75,male,VA,104.1,0.1,1994,,,,
294,104.1,59.75,male,VA,104.2,0.1,1995,,,,
294,104.3,60.75,male,VA,104.3,0.1,1996,,,,
294,104.4,61.75,male,VA,104.4,0.2,1997,,,,
294,104.5,62.75,male,VA,104.7,0.3,1998,,,,
294,104.8,63.75,male,VA,104.8,0,1999,,,,
294,104.8,64.75,male,VA,104.8,0,2000,,,,
294,104.8,65.75,male,VA,104.9,0.1,2001,,,,
294,105,66.75,male,VA,105,0,2002,,,,
294,105,67.75,male,VA,105,0.1,2003,,,,
294,105,68.75,male,VA,105,0,2004,,,,
294,105,69.75,male,VA, , ,2005,,,,
295,103, ,male,VA,103.1,0.2,1991,,,,
295,103.2, ,male,VA,103.4,0.3,1992,,,,
295,103.5, ,male,VA,103.6,0.2,1993,,,,
295,103.7, ,male,VA,103.8,0.1,1994,,,,
295,103.8, ,male,VA,103.9,0.2,1995,,,,
295,104.1, ,male,VA,104.4,0.7,1996,,,,
295,104.7, ,male,VA,104.8,0.2,1997,,,,
295,104.9, ,male,VA,105.1,0.3,1998,,,,
295,105.2, ,male,VA,105.8,1.2,1999,,,,
295,106.5, ,male,VA,106.5,0.2,2000,,,,
295,106.6, ,male,VA,106.6,0.1,2001,,,,
295,106.7, ,male,VA,106.7,0.1,2002,,,,
296,90.1, ,female,NC,90.1,0,1987,,,,
296,90.1, ,female,NC,90.1,0,1988,,,,
296,90.1, ,female,NC,90.1,0.1,1989,,,,
296,90.2, ,female,NC,90.4,0.4,1990,,,,
296,90.5, ,female,NC,91.1,1.1,1991,,,,
296,91.6, ,female,NC,91.7,0.1,1992,,,,
296,91.7, ,female,NC,91.7,0,1993,,,,
296,91.7, ,female,NC,91.8,0.1,1994,,,,
296,91.8, ,female,NC,92.1,0.5,1995,,,,
296,92.3, ,female,NC,92.4,0,1996,,,,
296,92.4, ,female,NC,92.4,0.1,1997,,,,
296,92.5, ,female,NC,92.6,0.2,1998,,,,
296,92.7, ,female,NC,92.7,0,1999,,,,
296,92.7, ,female,NC,92.7,0.1,2000,,,,
296,92.8, ,female,NC,92.9,0.1,2001,,,,
296,92.9, ,female,NC,93.1,0.4,2002,,,,
296,93.4, ,female,NC,93.4,0,2003,,,,
296,93.4, ,female,NC,93.4,0,2004,,,,
296,93.4, ,female,NC,93.4,0,2005,,,,
296,93.4, ,female,NC,93.4,0,2006,,,,
297,97.9, ,female,NC,98,0.2,1989,,,,
297,98.2, ,female,NC,98.2,0,1990,,,,
297,98.2, ,female,NC,98.3,0.3,1991,,,,
297,98.4, ,female,NC,98.5,0.2,1992,,,,
297,98.6, ,female,NC,98.8,0.4,1993,,,,
297,99.1, ,female,NC,99.1,0.1,1994,,,,
297,99.2, ,female,NC,99.2,0.1,1995,,,,
297,99.3, ,female,NC,99.4,0.1,1996,,,,
297,99.4, ,female,NC,99.4,0,1997,,,,
297,99.4, ,female,NC,99.6,0.3,1998,,,,
297,99.7, ,female,NC,99.9,0.3,1999,,,,
297,100, ,female,NC,100.1,0.1,2000,,,,
297,100.1, ,female,NC,100.2,0.1,2001,,,,
297,100.2, ,female,NC,100.3,0.1,2002,,,,
297,100.3, ,female,NC,100.3,0.1,2003,,,,
298,91.3, ,female,NC,91.4,0.2,2000,,,,
298,91.5, ,female,NC,91.7,0.4,2001,,,,
298,91.9, ,female,NC,92.4,1,2002,,,,
298,92.9, ,female,NC,93,0.2,2003,,,,
298,93.1, ,female,NC,93.1,0,2004,,,,
298,93.2, ,female,NC,93.2,0.1,2005,,,,
298,93.3, ,female,NC,93.3,0.1,2006,,,,
298,93.4, ,female,NC,93.5,0.2,2007,,,,
